category,description,estimatedTime,imageName,ingredients,procedure,subcategory,title,times,isFavorite
regional,"Combine ramen noodle soup mix, coleslaw and chicken to make our Chicken-Cabbage Noodle Salad! This crunchy cabbage noodle salad is perfect for lunchtime.",15.0,Chicken-Cabbage Noodle Salad.jpg,"1/2 cup KRAFT Balsamic Vinaigrette Dressing, 2 Tbsp. sugar, 1 Tbsp. lite soy sauce, 2 pkg. (3 oz. each) ramen noodle soup mix, 1 cup hot water, 4 cups coleslaw blend (cabbage slaw mix), 2 cups shredded cooked chicken, 3/4 cup PLANTERS Dry Roasted Peanuts","1/2 cup KRAFT Balsamic Vinaigrette Dressing, 2 Tbsp. sugar, 1 Tbsp. lite soy sauce, 2 pkg. (3 oz. each) ramen noodle soup mix, 1 cup hot water, 4 cups coleslaw blend (cabbage slaw mix), 2 cups shredded cooked chicken, 3/4 cup PLANTERS Dry Roasted Peanuts",Asian Recipes,Chicken-Cabbage Noodle Salad,"1/2 cup KRAFT Balsamic Vinaigrette Dressing, 2 Tbsp. sugar, 1 Tbsp. lite soy sauce, 2 pkg. (3 oz. each) ramen noodle soup mix, 1 cup hot water, 4 cups coleslaw blend (cabbage slaw mix), 2 cups shredded cooked chicken, 3/4 cup PLANTERS Dry Roasted Peanuts",False
regional,Get authentic Chinese-Style Pork Stir-Fry in a flash with this recipe. In just twenty minutes you'll be enjoying the honey and ginger of our pork stir-fry.,20.0,Chinese-Style Pork Stir-Fry.jpg,"1 Tbsp. oil, 1 lb. boneless pork chop s, cut into strips, 2 cups frozen Asian mixed vegetables (carrots, broccoli florets, red pepper strips, sugarsnap peas), 1/4 cup KRAFT Zesty Italian Dressing, 2 Tbsp. lite soy sauce, 2 Tbsp. honey, 1/4 tsp. ground ginger, 2 cups hot cooked long-grain white rice","1 Tbsp. oil, 1 lb. boneless pork chop s, cut into strips, 2 cups frozen Asian mixed vegetables (carrots, broccoli florets, red pepper strips, sugarsnap peas), 1/4 cup KRAFT Zesty Italian Dressing, 2 Tbsp. lite soy sauce, 2 Tbsp. honey, 1/4 tsp. ground ginger, 2 cups hot cooked long-grain white rice",Asian Recipes,Chinese-Style Pork Stir-Fry,"1 Tbsp. oil, 1 lb. boneless pork chop s, cut into strips, 2 cups frozen Asian mixed vegetables (carrots, broccoli florets, red pepper strips, sugarsnap peas), 1/4 cup KRAFT Zesty Italian Dressing, 2 Tbsp. lite soy sauce, 2 Tbsp. honey, 1/4 tsp. ground ginger, 2 cups hot cooked long-grain white rice",False
regional,"Enjoy a southern classic with this Southern Buttermilk Pie recipe. Combine cream cheese, butter, flour and more for our take on Southern Buttermilk Pie.",125.0,Southern Buttermilk Pie.jpg,"4 oz. (1/2 of 8-oz. pkg.) PHILADELPHIA Cream Cheese, cubed, 1/2 cup butter, cubed, 1-1/2 cups plus 3 Tbsp. flour, divided, 3 eggs, 1 cup buttermilk, 1 cup thawed COOL WHIP Whipped Topping, 1 tsp. vanilla, 1 cup sugar","4 oz. (1/2 of 8-oz. pkg.) PHILADELPHIA Cream Cheese, cubed, 1/2 cup butter, cubed, 1-1/2 cups plus 3 Tbsp. flour, divided, 3 eggs, 1 cup buttermilk, 1 cup thawed COOL WHIP Whipped Topping, 1 tsp. vanilla, 1 cup sugar",Southern Recipes,Southern Buttermilk Pie,"4 oz. (1/2 of 8-oz. pkg.) PHILADELPHIA Cream Cheese, cubed, 1/2 cup butter, cubed, 1-1/2 cups plus 3 Tbsp. flour, divided, 3 eggs, 1 cup buttermilk, 1 cup thawed COOL WHIP Whipped Topping, 1 tsp. vanilla, 1 cup sugar",False
regional,Serve this bracing Spiked Peach Iced Tea with fragrant orange slices. This spiked peach iced tea is made with bourbon and orange juice.,10.0,Spiked Peach Iced Tea.jpg,"1 pkt. (makes 2 qt. drink) or 2 pkt. (makes 1 qt. drink each) CRYSTAL LIGHT Peach Flavor Iced Tea Mix*, 4-1/2 cups water, 1 cup orange juice, 1/2 cup bourbon, 6 orange slices","1 pkt. (makes 2 qt. drink) or 2 pkt. (makes 1 qt. drink each) CRYSTAL LIGHT Peach Flavor Iced Tea Mix*, 4-1/2 cups water, 1 cup orange juice, 1/2 cup bourbon, 6 orange slices",Southern Recipes,Spiked Peach Iced Tea,"1 pkt. (makes 2 qt. drink) or 2 pkt. (makes 1 qt. drink each) CRYSTAL LIGHT Peach Flavor Iced Tea Mix*, 4-1/2 cups water, 1 cup orange juice, 1/2 cup bourbon, 6 orange slices",False
regional,"Make any occasion special with this savory soul food recipe. We love this Red Beans & Rice Soul Food Recipe, with Cajun seasoning and smoked ham hock.",880.0,Red Beans & Rice Soul Food Recipe.jpg,"1 lb. dry red beans, 12 slices OSCAR MAYER Bacon, cut into 1-inch-wide pieces, 1 large onion, chopped, 1 large green pepper, chopped, 4 cloves garlic, minced, 1 smoked ham hock (3/4 lb.), 3 cups fat-free reduced-sodium chicken broth, 1/4 cup minced parsley, divided, 1 bay leaf, 2 tsp. Cajun seasoning, 1 tsp. dried thyme leaves, 1/4 tsp. ground red pepper (cayenne), 2 cups long-grain white rice (preferably converted), uncooked","1 lb. dry red beans, 12 slices OSCAR MAYER Bacon, cut into 1-inch-wide pieces, 1 large onion, chopped, 1 large green pepper, chopped, 4 cloves garlic, minced, 1 smoked ham hock (3/4 lb.), 3 cups fat-free reduced-sodium chicken broth, 1/4 cup minced parsley, divided, 1 bay leaf, 2 tsp. Cajun seasoning, 1 tsp. dried thyme leaves, 1/4 tsp. ground red pepper (cayenne), 2 cups long-grain white rice (preferably converted), uncooked",Southern Recipes,Red Beans & Rice Soul Food Recipe,"1 lb. dry red beans, 12 slices OSCAR MAYER Bacon, cut into 1-inch-wide pieces, 1 large onion, chopped, 1 large green pepper, chopped, 4 cloves garlic, minced, 1 smoked ham hock (3/4 lb.), 3 cups fat-free reduced-sodium chicken broth, 1/4 cup minced parsley, divided, 1 bay leaf, 2 tsp. Cajun seasoning, 1 tsp. dried thyme leaves, 1/4 tsp. ground red pepper (cayenne), 2 cups long-grain white rice (preferably converted), uncooked",True
regional,"Let us walk you through making tender, golden-brown Sour Cream Beignets from scratch. We'll take you through these tasty Sour Cream Beignets, step by step.",165.0,Sour Cream Beignets.jpg,"1 pkg. (1/4 oz.) active dry yeast (not instant), 1/4 cup granulated sugar, divided, 1/4 cup warm water (105°F to 115°F), 1 cup milk, ""1 cup BREAKSTONES or KNUDSEN Sour Cream"", 1 tsp. vanilla, 1/2 tsp. baking soda, 1/2 tsp. salt, 4-1/2 to 5 cups flour, divided, oil, for frying, 3/4 cup powdered sugar","1 pkg. (1/4 oz.) active dry yeast (not instant), 1/4 cup granulated sugar, divided, 1/4 cup warm water (105°F to 115°F), 1 cup milk, ""1 cup BREAKSTONES or KNUDSEN Sour Cream"", 1 tsp. vanilla, 1/2 tsp. baking soda, 1/2 tsp. salt, 4-1/2 to 5 cups flour, divided, oil, for frying, 3/4 cup powdered sugar",Southern Recipes,Sour Cream Beignets,"1 pkg. (1/4 oz.) active dry yeast (not instant), 1/4 cup granulated sugar, divided, 1/4 cup warm water (105°F to 115°F), 1 cup milk, ""1 cup BREAKSTONES or KNUDSEN Sour Cream"", 1 tsp. vanilla, 1/2 tsp. baking soda, 1/2 tsp. salt, 4-1/2 to 5 cups flour, divided, oil, for frying, 3/4 cup powdered sugar",False
regional,Bring four-star fare home with this Bananas Foster Cheesecake Squares recipe. With just 20 minutes of prep you can enjoy tasty Bananas Foster cheesecake!,290.0,Bananas Foster Cheesecake Squares.jpg,"2 cups finely crushed vanilla wafers, 1/2 cup chopped PLANTERS Pecans, 1/4 cup butter or margarine, melted, 3/4 cup packed brown sugar, divided, 3 pkg. (8 oz. each) PHILADELPHIA Cream Cheese, softened, 2 tsp. rum extract, 3 eggs, 1/2 cup mashed fully ripe bananas (about 1 large), 2 bananas, 2 tsp. lemon juice, 25 KRAFT Caramels, 2 Tbsp. milk, 1/2 cup PLANTERS Pecan Halves","2 cups finely crushed vanilla wafers, 1/2 cup chopped PLANTERS Pecans, 1/4 cup butter or margarine, melted, 3/4 cup packed brown sugar, divided, 3 pkg. (8 oz. each) PHILADELPHIA Cream Cheese, softened, 2 tsp. rum extract, 3 eggs, 1/2 cup mashed fully ripe bananas (about 1 large), 2 bananas, 2 tsp. lemon juice, 25 KRAFT Caramels, 2 Tbsp. milk, 1/2 cup PLANTERS Pecan Halves",Southern Recipes,Bananas Foster Cheesecake Squares,"2 cups finely crushed vanilla wafers, 1/2 cup chopped PLANTERS Pecans, 1/4 cup butter or margarine, melted, 3/4 cup packed brown sugar, divided, 3 pkg. (8 oz. each) PHILADELPHIA Cream Cheese, softened, 2 tsp. rum extract, 3 eggs, 1/2 cup mashed fully ripe bananas (about 1 large), 2 bananas, 2 tsp. lemon juice, 25 KRAFT Caramels, 2 Tbsp. milk, 1/2 cup PLANTERS Pecan Halves",False
regional,"An apple crisp you can feel good about—with warm apples, cinnamon and sweet crumbs o’ vanilla wafer cookies. And yes: that IS a Healthy Living icon!",55.0,Cookie Crumb-Topped Apple Crisp.jpg,"4 large Granny Smith apple s (2 lb.), peeled, thinly sliced, 1/2 cup packed brown sugar, divided, 2 tsp. ground cinnamon, divided, 1/3 cup old-fashioned or quick-cooking oats, 1/4 cup cold margarine, 25 reduced-fat vanilla wafers, crushed, 1-1/2 cups thawed COOL WHIP LITE Whipped Topping","4 large Granny Smith apple s (2 lb.), peeled, thinly sliced, 1/2 cup packed brown sugar, divided, 2 tsp. ground cinnamon, divided, 1/3 cup old-fashioned or quick-cooking oats, 1/4 cup cold margarine, 25 reduced-fat vanilla wafers, crushed, 1-1/2 cups thawed COOL WHIP LITE Whipped Topping",Southern Recipes,Cookie Crumb-Topped Apple Crisp,"4 large Granny Smith apple s (2 lb.), peeled, thinly sliced, 1/2 cup packed brown sugar, divided, 2 tsp. ground cinnamon, divided, 1/3 cup old-fashioned or quick-cooking oats, 1/4 cup cold margarine, 25 reduced-fat vanilla wafers, crushed, 1-1/2 cups thawed COOL WHIP LITE Whipped Topping",False
regional,Make this Blackened Tilapia Po' Boy with reduced fat mayonnaise. Our delicious Healthy Living tilapia po' boy recipe brings down home flavor to your table.,20.0,Blackened Tilapia Po' Boy.jpg,"5 tilapia fillets (1-1/4 lb.), 3 Tbsp. Cajun seasoning, divided, 1/3 cup KRAFT Avocado Oil Mayonnaise, 1 baguette (20 inch), partially split, cut crosswise into 5 pieces, 2 plum tomatoes, each cut into 5 slices, 2-1/2 cups shredded romaine lettuce","5 tilapia fillets (1-1/4 lb.), 3 Tbsp. Cajun seasoning, divided, 1/3 cup KRAFT Avocado Oil Mayonnaise, 1 baguette (20 inch), partially split, cut crosswise into 5 pieces, 2 plum tomatoes, each cut into 5 slices, 2-1/2 cups shredded romaine lettuce",Southern Recipes,Blackened Tilapia Po' Boy,"5 tilapia fillets (1-1/4 lb.), 3 Tbsp. Cajun seasoning, divided, 1/3 cup KRAFT Avocado Oil Mayonnaise, 1 baguette (20 inch), partially split, cut crosswise into 5 pieces, 2 plum tomatoes, each cut into 5 slices, 2-1/2 cups shredded romaine lettuce",False
regional,Make sliders that'll be a home run with a hungry crowd with the Mini Memphis-Style BBQ Burgers recipe. Memphis-style BBQ inspired burgers are the next best thing to actually touring Graceland in person.,20.0,Mini Memphis-Style BBQ Burgers.jpg,"1 lb. lean ground beef, 2 Tbsp. finely chopped red onions, 4 KRAFT Singles, halved, 8 slider buns, toasted, 1/2 cup coleslaw, 4 slices OSCAR MAYER Bacon, cooked, cut in half, ""1/3 cup BULLS-EYE Memphis Style Barbecue Sauce""","1 lb. lean ground beef, 2 Tbsp. finely chopped red onions, 4 KRAFT Singles, halved, 8 slider buns, toasted, 1/2 cup coleslaw, 4 slices OSCAR MAYER Bacon, cooked, cut in half, ""1/3 cup BULLS-EYE Memphis Style Barbecue Sauce""",Southern Recipes,Mini Memphis-Style BBQ Burgers,"1 lb. lean ground beef, 2 Tbsp. finely chopped red onions, 4 KRAFT Singles, halved, 8 slider buns, toasted, 1/2 cup coleslaw, 4 slices OSCAR MAYER Bacon, cooked, cut in half, ""1/3 cup BULLS-EYE Memphis Style Barbecue Sauce""",True
regional,You don't need to live in Tennessee to enjoy this Memphis-Style Muffuletta. Get out the deli meats and round bread loaf and get one going now.,80.0,Memphis-Style Muffuletta.jpg,"1/2 cup KRAFT Mayo with Olive Oil Reduced Fat Mayonnaise, 1/4 cup KRAFT Zesty Italian Dressing, 2 stalks celery, chopped, 1/2 cup chopped drained canned artichoke hearts, 1/2 cup chopped black olives, 1/4 cup chopped pimento-stuffed green olives, 1/8 tsp. ground black pepper, 1 round Italian bread loaf (10 inch), cut horizontally in half, 6 slices each OSCAR MAYER Deli Fresh Bold Cajun Style Chicken Breast, Deli Fresh Slow Roasted Roast Beef, Smoked Ham and Smoked Turkey Breast, 4 KRAFT Singles","1/2 cup KRAFT Mayo with Olive Oil Reduced Fat Mayonnaise, 1/4 cup KRAFT Zesty Italian Dressing, 2 stalks celery, chopped, 1/2 cup chopped drained canned artichoke hearts, 1/2 cup chopped black olives, 1/4 cup chopped pimento-stuffed green olives, 1/8 tsp. ground black pepper, 1 round Italian bread loaf (10 inch), cut horizontally in half, 6 slices each OSCAR MAYER Deli Fresh Bold Cajun Style Chicken Breast, Deli Fresh Slow Roasted Roast Beef, Smoked Ham and Smoked Turkey Breast, 4 KRAFT Singles",Southern Recipes,Memphis-Style Muffuletta,"1/2 cup KRAFT Mayo with Olive Oil Reduced Fat Mayonnaise, 1/4 cup KRAFT Zesty Italian Dressing, 2 stalks celery, chopped, 1/2 cup chopped drained canned artichoke hearts, 1/2 cup chopped black olives, 1/4 cup chopped pimento-stuffed green olives, 1/8 tsp. ground black pepper, 1 round Italian bread loaf (10 inch), cut horizontally in half, 6 slices each OSCAR MAYER Deli Fresh Bold Cajun Style Chicken Breast, Deli Fresh Slow Roasted Roast Beef, Smoked Ham and Smoked Turkey Breast, 4 KRAFT Singles",False
regional,"Get out the slow cooker for Carolina-Style BBQ Pulled Pork Sliders. Great for Oktoberfest or any time of the year, these pulled pork sliders are delicious!",495.0,Carolina-Style BBQ Pulled Pork Sliders.jpg,"1 pork shoulder (3 lb.), trimmed of fat, 1 tsp. garlic powder, 1 bottle (12 oz.) Budweiser® Beer (Please note: This ingredient is not shoppable and will not appear in your cart.), 1 bottle (18.6 oz.) HEINZ BBQ Sauce Carolina Tangy Vinegar Style, divided, 2 Tbsp. HEINZ Yellow Mustard, 2 Tbsp. sugar, 1/4 cup HEINZ Apple Cider Vinegar, 1 pkg. (5 oz.) coleslaw blend (cabbage slaw mix), 12 slider buns (2 inch), split","1 pork shoulder (3 lb.), trimmed of fat, 1 tsp. garlic powder, 1 bottle (12 oz.) Budweiser® Beer (Please note: This ingredient is not shoppable and will not appear in your cart.), 1 bottle (18.6 oz.) HEINZ BBQ Sauce Carolina Tangy Vinegar Style, divided, 2 Tbsp. HEINZ Yellow Mustard, 2 Tbsp. sugar, 1/4 cup HEINZ Apple Cider Vinegar, 1 pkg. (5 oz.) coleslaw blend (cabbage slaw mix), 12 slider buns (2 inch), split",Southern Recipes,Carolina-Style BBQ Pulled Pork Sliders,"1 pork shoulder (3 lb.), trimmed of fat, 1 tsp. garlic powder, 1 bottle (12 oz.) Budweiser® Beer (Please note: This ingredient is not shoppable and will not appear in your cart.), 1 bottle (18.6 oz.) HEINZ BBQ Sauce Carolina Tangy Vinegar Style, divided, 2 Tbsp. HEINZ Yellow Mustard, 2 Tbsp. sugar, 1/4 cup HEINZ Apple Cider Vinegar, 1 pkg. (5 oz.) coleslaw blend (cabbage slaw mix), 12 slider buns (2 inch), split",False
regional,Prepare our Southern Shrimp and Grits to get a taste of southern cooking wherever you live! You'll find Southern Shrimp and Grits to be a cheesy delight.,25.0,Southern Shrimp and Grits.jpg,"3/4 cup quick-cooking grits, 2 slices OSCAR MAYER Bacon, cut into 1-inch pieces, 3/4 lb. uncooked deveined peeled medium shrimp, 4 green onions, thinly sliced, 1 clove garlic, minced, 2 Tbsp. chopped fresh parsley, 1 Tbsp. lemon juice, 1 cup KRAFT Shredded Cheddar Cheese","3/4 cup quick-cooking grits, 2 slices OSCAR MAYER Bacon, cut into 1-inch pieces, 3/4 lb. uncooked deveined peeled medium shrimp, 4 green onions, thinly sliced, 1 clove garlic, minced, 2 Tbsp. chopped fresh parsley, 1 Tbsp. lemon juice, 1 cup KRAFT Shredded Cheddar Cheese",Southern Recipes,Southern Shrimp and Grits,"3/4 cup quick-cooking grits, 2 slices OSCAR MAYER Bacon, cut into 1-inch pieces, 3/4 lb. uncooked deveined peeled medium shrimp, 4 green onions, thinly sliced, 1 clove garlic, minced, 2 Tbsp. chopped fresh parsley, 1 Tbsp. lemon juice, 1 cup KRAFT Shredded Cheddar Cheese",False
regional,Discover Slow-Cooker Black-Eyed Peas for your holiday gathering. Ham and bacon lend their smoky goodness to black-eyed peas in this simple and delicious slow-cooker dish. Slow-Cooker Black-Eyed Peas might be your new favorite side.,425.0,Slow-Cooker Black-Eyed Peas.jpg,"1 lb. black-eyed peas, rinsed, 4 carrots, peeled, chopped, 1 large onion, chopped, 4 slices OSCAR MAYER Bacon, chopped, 2 cans (14-1/2 oz. each) fat-free reduced-sodium chicken broth, 1 can (10 oz.) reduced-sodium diced tomatoes and green chiles, undrained, 1 cup water, 1 pkg. (7 oz.) OSCAR MAYER CARVING BOARD Slow Cooked Ham, 1-1/2 tsp. ground cumin, 1 bunch mustard greens, chopped, 6 cups hot cooked long-grain white rice","1 lb. black-eyed peas, rinsed, 4 carrots, peeled, chopped, 1 large onion, chopped, 4 slices OSCAR MAYER Bacon, chopped, 2 cans (14-1/2 oz. each) fat-free reduced-sodium chicken broth, 1 can (10 oz.) reduced-sodium diced tomatoes and green chiles, undrained, 1 cup water, 1 pkg. (7 oz.) OSCAR MAYER CARVING BOARD Slow Cooked Ham, 1-1/2 tsp. ground cumin, 1 bunch mustard greens, chopped, 6 cups hot cooked long-grain white rice",Southern Recipes,Slow-Cooker Black-Eyed Peas,"1 lb. black-eyed peas, rinsed, 4 carrots, peeled, chopped, 1 large onion, chopped, 4 slices OSCAR MAYER Bacon, chopped, 2 cans (14-1/2 oz. each) fat-free reduced-sodium chicken broth, 1 can (10 oz.) reduced-sodium diced tomatoes and green chiles, undrained, 1 cup water, 1 pkg. (7 oz.) OSCAR MAYER CARVING BOARD Slow Cooked Ham, 1-1/2 tsp. ground cumin, 1 bunch mustard greens, chopped, 6 cups hot cooked long-grain white rice",False
regional,Now is the time to finally try making Buttermilk Biscuits from scratch. Buttermilk Biscuits are a lot simpler to make at home than you may expect.,32.0,Buttermilk Biscuits.jpg,"2 cups flour, 4 tsp. CALUMET Baking Powder, 1/2 tsp. salt, 1/2 tsp. cream of tartar, 1/4 tsp. baking soda, 1/3 cup shortening, 1 cup buttermilk, 2 Tbsp. butter or margarine, melted, divided","2 cups flour, 4 tsp. CALUMET Baking Powder, 1/2 tsp. salt, 1/2 tsp. cream of tartar, 1/4 tsp. baking soda, 1/3 cup shortening, 1 cup buttermilk, 2 Tbsp. butter or margarine, melted, divided",Southern Recipes,Buttermilk Biscuits,"2 cups flour, 4 tsp. CALUMET Baking Powder, 1/2 tsp. salt, 1/2 tsp. cream of tartar, 1/4 tsp. baking soda, 1/3 cup shortening, 1 cup buttermilk, 2 Tbsp. butter or margarine, melted, divided",True
regional,No one ever believes how easy it is to make our crispy southern-style chicken that tastes fried—but isn't! So we made this handy video to prove it.,90.0,"Simple Southern-Style ""Unfried"" Chicken.jpg","1 broiler-fryer chicken (3-1/4 lb.), cut up, 1/2 cup KRAFT Lite Ranch Dressing, ""1 pkt. SHAKE N BAKE Extra Crispy Seasoned Coating Mix""","1 broiler-fryer chicken (3-1/4 lb.), cut up, 1/2 cup KRAFT Lite Ranch Dressing, ""1 pkt. SHAKE N BAKE Extra Crispy Seasoned Coating Mix""",Southern Recipes,"Simple Southern-Style ""Unfried"" Chicken","1 broiler-fryer chicken (3-1/4 lb.), cut up, 1/2 cup KRAFT Lite Ranch Dressing, ""1 pkt. SHAKE N BAKE Extra Crispy Seasoned Coating Mix""",False
regional,"How do you turn everyday mac and cheese into divine mac and cheese? Our recipe for Iyanla's Divine Mac & Cheese will show you the way. Add two extra types of cheese and black pepper to a KRAFT Deluxe Macaroni & Cheese Dinner, and get ready for a sublimely divine experience.",30.0,Iyanla's Divine Mac & Cheese.jpg,"1 pkg. (14 oz.) KRAFT Deluxe Macaroni & Cheese Dinner, 1/2 cup cubed KRAFT Extra Sharp Cheddar Cheese (1/2 inch), 1/4 cup KRAFT Shredded Cheddar Cheese, 1/4 cup KRAFT Shredded Low-Moisture Part-Skim Mozzarella Cheese, 1 egg, 1/2 cup milk, 1/4 tsp. black pepper","1 pkg. (14 oz.) KRAFT Deluxe Macaroni & Cheese Dinner, 1/2 cup cubed KRAFT Extra Sharp Cheddar Cheese (1/2 inch), 1/4 cup KRAFT Shredded Cheddar Cheese, 1/4 cup KRAFT Shredded Low-Moisture Part-Skim Mozzarella Cheese, 1 egg, 1/2 cup milk, 1/4 tsp. black pepper",Southern Recipes,Iyanla's Divine Mac & Cheese,"1 pkg. (14 oz.) KRAFT Deluxe Macaroni & Cheese Dinner, 1/2 cup cubed KRAFT Extra Sharp Cheddar Cheese (1/2 inch), 1/4 cup KRAFT Shredded Cheddar Cheese, 1/4 cup KRAFT Shredded Low-Moisture Part-Skim Mozzarella Cheese, 1 egg, 1/2 cup milk, 1/4 tsp. black pepper",False
